ID,QUEUE_ID,CU,STATUS,QUEUE_TYPE,PLATFORM,CPU_USAGE,MEM_USAGE,LAUNCHING_JOB_NUMS,RUNNING_JOB_NUMS,SUCCEED_JOB_NUMS,CANCELLED_JOB_NUMS,FAILED_JOB_NUMS,DOTTING_TIME,RESOURCE_TYPE,DISK_USAGE
2144,297,16,available,sql,x86_64,68,70,0,6,5,0,0,1635578520000,vm,9
2144,297,16,available,sql,x86_64,42,68,0,6,4,0,0,1635578820000,vm,9
2144,297,16,available,sql,x86_64,2,68,0,7,1,0,1,1635579120000,vm,9
2145,2,16,available,sql,x86_64,4,50,0,0,0,0,0,1597027680000,vm,26
2145,2,16,available,sql,x86_64,2,50,0,0,0,0,0,1597027980000,vm,26
2145,2,16,available,sql,x86_64,4,50,0,0,0,0,0,1597028280000,vm,26
2145,2,16,available,sql,x86_64,2,50,0,0,0,0,0,1597028580000,vm,26
2145,2,16,available,sql,x86_64,3,50,0,0,0,0,0,1597028880000,vm,26
2146,297,16,available,sql,x86_64,5,71,0,1,5,0,0,1619734680000,vm,8
2146,297,16,available,sql,x86_64,2,61,0,4,1,0,0,1619734980000,vm,8
2146,297,16,available,sql,x86_64,7,54,0,6,0,0,0,1619735280000,vm,8
2146,297,16,available,sql,x86_64,2,50,0,0,1,0,0,1619735580000,vm,8
2146,297,16,available,sql,x86_64,3,45,0,6,1,0,0,1619735880000,vm,8
2147,297,16,available,sql,x86_64,2,61,0,6,3,0,0,1681004220000,vm,9
2147,297,16,available,sql,x86_64,2,52,0,6,1,0,2,1681004520000,vm,9
2147,297,16,available,sql,x86_64,2,52,0,5,4,0,0,1681004820000,vm,9
2147,297,16,available,sql,x86_64,1,50,0,7,1,0,1,1681005120000,vm,9
2147,297,16,available,sql,x86_64,35,51,0,10,3,0,0,1681005420000,vm,9
2148,297,16,available,sql,x86_64,39,51,0,6,4,0,1,1687057500000,vm,9
2148,297,16,available,sql,x86_64,85,71,0,8,2,0,2,1687057800000,vm,9
2148,297,16,available,sql,x86_64,37,70,0,8,2,0,1,1687058100000,vm,9
2148,297,16,available,sql,x86_64,49,64,0,5,1,0,3,1687058400000,vm,9
2148,297,16,available,sql,x86_64,2,60,0,8,6,0,1,1687058700000,vm,9
2149,21487,64,available,sql,x86_64,4,61,0,0,51,0,0,1595182980000,vm,20
2149,21487,64,available,sql,x86_64,4,61,0,4,96,0,0,1595183280000,vm,20
2149,21487,64,available,sql,x86_64,5,59,0,19,108,0,0,1595183580000,vm,20
2149,21487,64,available,sql,x86_64,6,59,0,23,88,0,0,1595183880000,vm,20
2149,21487,64,available,sql,x86_64,24,61,0,14,86,0,0,1595184180000,vm,20
2150,297,16,available,sql,x86_64,5,52,0,5,1,0,0,1608294600000,vm,9
2150,297,16,available,sql,x86_64,7,44,0,1,6,0,0,1608294900000,vm,9
2150,297,16,available,sql,x86_64,2,44,0,6,1,0,0,1608295200000,vm,9
2150,297,16,available,sql,x86_64,2,44,0,5,2,0,0,1608295500000,vm,9
2150,297,16,available,sql,x86_64,2,44,0,2,3,0,0,1608295800000,vm,9
2151,281,64,available,general,x86_64,1,9,0,0,0,0,0,1599282660000,vm,29
2151,281,64,available,general,x86_64,2,9,0,0,0,0,0,1599282960000,vm,29
2151,281,64,available,general,x86_64,1,9,0,0,0,0,0,1599283260000,vm,29
2151,281,64,available,general,x86_64,2,9,0,0,0,0,0,1599283560000,vm,29
2151,281,64,available,general,x86_64,1,9,0,0,0,0,0,1599283860000,vm,29
2152,21487,64,available,sql,x86_64,1,68,0,8,24,0,2,1627405500000,vm,29
2152,21487,64,available,sql,x86_64,15,68,0,39,79,0,1,1627405800000,vm,29
2152,21487,64,available,sql,x86_64,67,83,0,22,69,0,0,1627406100000,vm,29
2152,21487,64,available,sql,x86_64,48,86,0,18,100,0,3,1627406400000,vm,29
2152,21487,64,available,sql,x86_64,46,70,0,21,86,0,0,1627406700000,vm,29
2153,85153,64,available,general,x86_64,55,59,0,1,2,2,1,1600418100000,vm,20
2153,85153,64,available,general,x86_64,6,21,0,0,0,0,0,1600418400000,vm,20
2153,85153,64,available,general,x86_64,7,30,0,0,0,0,0,1600418700000,vm,20
2153,85153,64,available,general,x86_64,3,31,0,0,0,0,0,1600419000000,vm,20
2153,85153,64,available,general,x86_64,16,33,0,0,0,0,0,1600419300000,vm,20
2154,297,16,available,sql,x86_64,3,57,0,4,2,0,0,1635125760000,vm,9
2154,297,16,available,sql,x86_64,12,52,0,8,0,0,0,1635126060000,vm,9
2154,297,16,available,sql,x86_64,1,51,0,5,4,0,1,1635126360000,vm,9
2154,297,16,available,sql,x86_64,2,44,0,8,2,0,0,1635126660000,vm,9
2154,297,16,available,sql,x86_64,2,43,0,8,1,0,0,1635126960000,vm,9
2155,21487,64,available,sql,x86_64,38,48,200,4,78,0,5,1633970820000,vm,29
2155,21487,64,available,sql,x86_64,20,49,200,1,15,0,5,1633971120000,vm,29
2155,21487,64,available,sql,x86_64,5,49,200,49,3,0,5,1633971420000,vm,29
2155,21487,64,available,sql,x86_64,6,50,200,1,45,0,9,1633971720000,vm,29
2155,21487,64,available,sql,x86_64,12,52,200,13,85,0,3,1633972020000,vm,29
2156,291,1024,available,sql,x86_64,92,23,0,5,5,0,0,1600290060000,vm,29
2156,291,1024,available,sql,x86_64,78,23,0,4,4,0,0,1600290360000,vm,29
2156,291,1024,available,sql,x86_64,92,23,0,5,1,0,0,1600290660000,vm,29
2156,291,1024,available,sql,x86_64,92,23,0,5,2,0,0,1600290960000,vm,29
2156,291,1024,available,sql,x86_64,87,23,0,5,8,0,0,1600291260000,vm,29
2157,293,960,available,sql,x86_64,0,2,0,0,0,0,0,1599754140000,vm,26
2157,293,960,available,sql,x86_64,0,2,0,0,0,0,0,1599754440000,vm,26
2157,293,960,available,sql,x86_64,0,2,0,0,0,0,0,1599754740000,vm,26
2157,293,960,available,sql,x86_64,0,2,0,0,0,0,0,1599755040000,vm,26
2157,293,960,available,sql,x86_64,0,2,0,0,0,0,0,1599755340000,vm,26
2158,297,16,available,sql,x86_64,2,73,0,3,7,0,0,1602503460000,vm,9
2158,297,16,available,sql,x86_64,2,74,0,5,4,0,0,1602503760000,vm,9
2158,297,16,available,sql,x86_64,38,78,0,4,33,0,0,1602504060000,vm,9
2158,297,16,available,sql,x86_64,77,94,0,5,5,0,0,1602504360000,vm,9
2158,297,16,available,sql,x86_64,56,87,0,6,3,0,0,1602504660000,vm,9
2159,85265,64,available,sql,x86_64,2,23,21,47,8,0,0,1598076120000,vm,29
2159,85265,64,available,sql,x86_64,0,24,16,3,3,0,0,1598076420000,vm,29
2159,85265,64,available,sql,x86_64,0,24,8,49,3,0,0,1598076720000,vm,29
2159,85265,64,available,sql,x86_64,1,24,0,38,3,0,0,1598077020000,vm,29
2159,85265,64,available,sql,x86_64,0,24,0,1,3,0,0,1598077320000,vm,29
2160,85153,64,available,general,x86_64,98,99,0,0,0,0,0,1609211220000,vm,20
2160,85153,64,available,general,x86_64,62,79,0,1,1,1,1,1609211520000,vm,20
2160,85153,64,available,general,x86_64,8,9,0,1,1,0,0,1609211820000,vm,20
2160,85153,64,available,general,x86_64,17,12,0,1,1,0,2,1609212120000,vm,20
2160,85153,64,available,general,x86_64,28,20,0,1,1,0,3,1609212420000,vm,20
2161,21487,64,available,sql,x86_64,18,52,0,2,1,0,0,1622540220000,vm,29
2161,21487,64,available,sql,x86_64,16,52,0,7,2,0,0,1622540520000,vm,29
2161,21487,64,available,sql,x86_64,27,53,0,6,1,0,0,1622540820000,vm,29
2161,21487,64,available,sql,x86_64,1,50,0,1,2,0,0,1622541120000,vm,29
2161,21487,64,available,sql,x86_64,40,53,0,7,2,0,0,1622541420000,vm,29
2162,21487,64,available,sql,x86_64,0,72,0,7,1,0,0,1616732640000,vm,29
2162,21487,64,available,sql,x86_64,0,62,0,4,2,0,0,1616732940000,vm,29
2162,21487,64,available,sql,x86_64,1,61,0,2,40,0,0,1616733240000,vm,29
2162,21487,64,available,sql,x86_64,70,69,0,45,53,0,0,1616733540000,vm,29
2162,21487,64,available,sql,x86_64,82,84,0,47,99,0,0,1616733840000,vm,29
2163,297,16,available,sql,x86_64,20,63,0,2,5,0,0,1607664600000,vm,9
2163,297,16,available,sql,x86_64,5,58,0,4,3,0,0,1607664900000,vm,9
2163,297,16,available,sql,x86_64,5,58,0,5,1,0,0,1607665200000,vm,9
2163,297,16,available,sql,x86_64,2,58,0,2,5,0,0,1607665500000,vm,9
2163,297,16,available,sql,x86_64,2,53,0,6,2,0,0,1607665800000,vm,9
2164,297,16,available,sql,x86_64,28,72,0,5,0,0,5,1696693080000,vm,9
2164,297,16,available,sql,x86_64,29,67,0,8,0,1,0,1696693380000,vm,9
2164,297,16,available,sql,x86_64,27,63,0,5,1,0,3,1696693680000,vm,9
2164,297,16,available,sql,x86_64,27,58,0,8,0,0,0,1696693980000,vm,9
2164,297,16,available,sql,x86_64,49,63,0,9,245,0,4,1696694280000,vm,9
2165,26,1024,available,sql,x86_64,0,23,0,0,0,0,0,1594337340000,vm,20
2165,26,1024,available,sql,x86_64,0,23,0,0,0,0,0,1594337640000,vm,20
2165,26,1024,available,sql,x86_64,0,23,0,0,0,0,0,1594337940000,vm,20
2165,26,1024,available,sql,x86_64,0,23,0,0,0,0,0,1594338240000,vm,20
2165,26,1024,available,sql,x86_64,0,23,0,0,0,0,0,1594338540000,vm,20
2166,297,16,available,sql,x86_64,10,44,0,4,5,0,0,1636941000000,vm,9
2166,297,16,available,sql,x86_64,3,44,0,6,4,0,0,1636941300000,vm,9
2166,297,16,available,sql,x86_64,34,53,0,4,5,0,1,1636941600000,vm,9
2166,297,16,available,sql,x86_64,67,71,0,6,4,0,0,1636941900000,vm,9
2166,297,16,available,sql,x86_64,56,63,0,5,6,0,0,1636942200000,vm,9
2167,297,16,available,sql,x86_64,1,58,0,4,0,0,2,1689597120000,vm,9
2167,297,16,available,sql,x86_64,2,53,0,4,1,0,1,1689597420000,vm,9
2167,297,16,available,sql,x86_64,1,43,0,4,1,0,1,1689597720000,vm,9
2167,297,16,available,sql,x86_64,2,44,0,4,0,0,2,1689598020000,vm,9
2167,297,16,available,sql,x86_64,2,37,0,5,1,0,0,1689598320000,vm,9
2168,2,16,available,sql,x86_64,2,51,0,0,0,0,0,1598987220000,vm,26
2168,2,16,available,sql,x86_64,2,51,0,0,0,0,0,1598987520000,vm,26
2168,2,16,available,sql,x86_64,2,52,0,0,0,0,0,1598987820000,vm,26
2168,2,16,available,sql,x86_64,4,51,0,0,0,0,0,1598988120000,vm,26
2168,2,16,available,sql,x86_64,5,51,0,0,0,0,0,1598988420000,vm,26
2169,85153,64,available,general,x86_64,20,17,0,4,5,0,0,1616704380000,vm,20
2169,85153,64,available,general,x86_64,24,17,0,11,5,0,0,1616704680000,vm,20
2169,85153,64,available,general,x86_64,4,15,0,1,5,1,1,1616704980000,vm,20
2169,85153,64,available,general,x86_64,22,21,0,6,3,0,0,1616705280000,vm,20
2169,85153,64,available,general,x86_64,27,19,1,7,3,0,0,1616705580000,vm,20
2170,281,64,available,general,x86_64,1,9,0,0,0,0,0,1599316680000,vm,29
2170,281,64,available,general,x86_64,2,9,0,0,0,0,0,1599316980000,vm,29
2170,281,64,available,general,x86_64,2,9,0,0,0,0,0,1599317280000,vm,29
2170,281,64,available,general,x86_64,2,9,0,0,0,0,0,1599317580000,vm,29
2170,281,64,available,general,x86_64,1,9,0,0,0,0,0,1599317880000,vm,29
2171,297,16,available,sql,x86_64,1,63,0,7,1,0,0,1624714200000,vm,9
2171,297,16,available,sql,x86_64,5,48,0,2,6,0,0,1624714500000,vm,9
2171,297,16,available,sql,x86_64,2,37,0,8,1,0,0,1624714800000,vm,9
2171,297,16,available,sql,x86_64,1,37,0,6,3,0,0,1624715100000,vm,9
2171,297,16,available,sql,x86_64,2,37,0,6,3,0,0,1624715400000,vm,9
2172,85693,16,available,general,x86_64,8,52,17,1,1,0,2,1597642920000,vm,29
2172,85693,16,available,general,x86_64,3,54,0,0,0,0,0,1597643220000,vm,29
2172,85693,16,available,general,x86_64,2,51,24,1,2,0,1,1597643520000,vm,29
2172,85693,16,available,general,x86_64,5,51,21,1,1,0,0,1597643820000,vm,29
2172,85693,16,available,general,x86_64,2,51,0,0,0,0,0,1597644120000,vm,29
2173,85693,16,available,general,x86_64,2,32,0,0,0,0,0,1599702360000,vm,29
2173,85693,16,available,general,x86_64,4,34,0,9,1,0,2,1599702660000,vm,29
2173,85693,16,available,general,x86_64,5,33,0,1,8,0,1,1599702960000,vm,29
2173,85693,16,available,general,x86_64,2,37,0,0,0,0,0,1599703260000,vm,29
2173,85693,16,available,general,x86_64,2,36,0,0,0,0,0,1599703560000,vm,29
2174,297,16,available,sql,x86_64,57,56,0,7,1,0,2,1665904080000,vm,9
2174,297,16,available,sql,x86_64,72,69,0,5,3,0,3,1665904380000,vm,9
2174,297,16,available,sql,x86_64,52,60,0,6,2,0,2,1665904680000,vm,9
2174,297,16,available,sql,x86_64,6,56,0,5,9,0,0,1665904980000,vm,9
2174,297,16,available,sql,x86_64,10,55,0,8,0,0,0,1665905280000,vm,9
2175,297,16,available,sql,x86_64,2,50,0,8,0,0,1,1672278720000,vm,9
2175,297,16,available,sql,x86_64,4,46,0,8,0,0,1,1672279020000,vm,9
2175,297,16,available,sql,x86_64,52,58,0,10,0,0,0,1672279320000,vm,9
2175,297,16,available,sql,x86_64,69,75,0,7,3,0,1,1672279620000,vm,9
2175,297,16,available,sql,x86_64,37,69,0,8,1,0,1,1672279920000,vm,9
2176,297,16,available,sql,x86_64,27,74,0,2,5,0,0,1598067180000,vm,8
2176,297,16,available,sql,x86_64,2,73,0,5,4,0,0,1598067480000,vm,8
2176,297,16,available,sql,x86_64,2,73,0,0,9,0,0,1598067780000,vm,8
2176,297,16,available,sql,x86_64,2,74,0,3,5,0,0,1598068080000,vm,8
2176,297,16,available,sql,x86_64,30,76,0,6,5,0,0,1598068380000,vm,8
2177,85693,16,available,general,x86_64,3,46,0,0,0,0,0,1601701800000,vm,29
2177,85693,16,available,general,x86_64,3,46,0,0,0,0,0,1601702100000,vm,29
2177,85693,16,available,general,x86_64,4,46,0,0,0,0,0,1601702400000,vm,29
2177,85693,16,available,general,x86_64,5,46,0,2,1,0,2,1601702700000,vm,29
2177,85693,16,available,general,x86_64,8,46,0,1,1,0,1,1601703000000,vm,29
2178,297,16,available,sql,x86_64,2,55,0,7,2,0,0,1693143900000,vm,9
2178,297,16,available,sql,x86_64,12,56,0,4,1,0,3,1693144200000,vm,9
2178,297,16,available,sql,x86_64,3,49,0,8,0,0,0,1693144500000,vm,9
2178,297,16,available,sql,x86_64,32,56,0,6,4,0,2,1693144800000,vm,9
2178,297,16,available,sql,x86_64,78,76,0,7,3,0,1,1693145100000,vm,9
2179,3,16,available,sql,x86_64,6,92,0,0,0,0,0,1600257360000,vm,20
2179,3,16,available,sql,x86_64,4,92,0,0,0,0,0,1600257660000,vm,20
2179,3,16,available,sql,x86_64,6,93,0,0,0,0,0,1600257960000,vm,20
2179,3,16,available,sql,x86_64,4,92,0,0,0,0,0,1600258260000,vm,20
2179,3,16,available,sql,x86_64,3,93,0,0,0,0,0,1600258560000,vm,20
2180,4,16,available,general,x86_64,4,79,0,0,0,0,0,1599864660000,vm,20
2180,4,16,available,general,x86_64,3,79,0,0,0,0,0,1599864960000,vm,20
2180,4,16,available,general,x86_64,6,79,0,0,0,0,0,1599865260000,vm,20
2180,4,16,available,general,x86_64,3,79,0,0,0,0,0,1599865560000,vm,20
2180,4,16,available,general,x86_64,2,79,0,0,0,0,0,1599865860000,vm,20
2181,297,16,available,sql,x86_64,62,74,0,1,8,0,0,1612761480000,vm,9
2181,297,16,available,sql,x86_64,2,65,0,6,3,0,0,1612761780000,vm,9
2181,297,16,available,sql,x86_64,2,65,0,3,6,0,0,1612762080000,vm,9
2181,297,16,available,sql,x86_64,3,55,0,5,3,0,0,1612762380000,vm,9
2181,297,16,available,sql,x86_64,2,48,0,7,2,0,0,1612762680000,vm,9
2182,3,16,available,sql,x86_64,6,95,0,0,0,0,0,1599757500000,vm,20
2182,3,16,available,sql,x86_64,7,95,0,0,0,0,0,1599757800000,vm,20
2182,3,16,available,sql,x86_64,3,95,0,0,0,0,0,1599758100000,vm,20
2182,3,16,available,sql,x86_64,8,95,0,0,0,0,0,1599758400000,vm,20
2182,3,16,available,sql,x86_64,4,95,0,0,0,0,0,1599758700000,vm,20
2183,291,1024,available,sql,x86_64,0,25,0,0,0,0,0,1600227360000,vm,29
2183,291,1024,available,sql,x86_64,1,25,0,0,0,0,0,1600227660000,vm,29
2183,291,1024,available,sql,x86_64,0,25,0,0,0,0,0,1600227960000,vm,29
2183,291,1024,available,sql,x86_64,0,25,0,0,0,0,0,1600228260000,vm,29
2183,291,1024,available,sql,x86_64,0,25,0,0,0,0,0,1600228560000,vm,29
2184,297,16,available,sql,x86_64,2,42,0,7,1,0,1,1658562720000,vm,9
2184,297,16,available,sql,x86_64,10,42,0,6,3,0,0,1658563020000,vm,9
2184,297,16,available,sql,x86_64,41,53,0,10,1,0,0,1658563320000,vm,9
2184,297,16,available,sql,x86_64,83,79,0,8,1,0,1,1658563620000,vm,9
2184,297,16,available,sql,x86_64,84,68,0,9,1,0,0,1658563920000,vm,9
2185,83609,16,available,sql,x86_64,4,25,0,0,0,0,0,1599150180000,vm,26
2185,83609,16,available,sql,x86_64,2,25,0,0,0,0,0,1599150480000,vm,26
2185,83609,16,available,sql,x86_64,4,26,0,0,0,0,0,1599150780000,vm,26
2185,83609,16,available,sql,x86_64,2,26,0,0,0,0,0,1599151080000,vm,26
2185,83609,16,available,sql,x86_64,4,26,0,0,0,0,0,1599151380000,vm,26
2186,21487,64,available,sql,x86_64,2,39,0,6,3,0,0,1608614880000,vm,29
2186,21487,64,available,sql,x86_64,2,39,0,1,1,0,0,1608615180000,vm,29
2186,21487,64,available,sql,x86_64,1,38,0,28,29,0,0,1608615480000,vm,29
2186,21487,64,available,sql,x86_64,41,43,0,7,106,0,0,1608615780000,vm,29
2186,21487,64,available,sql,x86_64,35,62,1,5,118,0,1,1608616080000,vm,29
2187,85153,64,available,general,x86_64,15,28,0,1,1,0,0,1612398120000,vm,20
2187,85153,64,available,general,x86_64,8,45,0,30,1,0,0,1612398420000,vm,20
2187,85153,64,available,general,x86_64,11,30,0,1,3,0,1,1612398720000,vm,20
2187,85153,64,available,general,x86_64,4,31,0,1,4,0,1,1612399020000,vm,20
2187,85153,64,available,general,x86_64,7,19,0,1,2,0,0,1612399320000,vm,20
2188,3,16,available,sql,x86_64,11,93,0,0,0,0,0,1598799540000,vm,20
2188,3,16,available,sql,x86_64,10,93,0,0,0,0,0,1598799840000,vm,20
2188,3,16,available,sql,x86_64,4,93,0,0,0,0,0,1598800140000,vm,20
2188,3,16,available,sql,x86_64,4,93,0,0,0,0,0,1598800440000,vm,20
2188,3,16,available,sql,x86_64,6,93,0,0,0,0,0,1598800740000,vm,20
2189,297,16,available,sql,x86_64,56,58,0,8,6,0,0,1653660300000,vm,9
2189,297,16,available,sql,x86_64,89,72,0,7,3,0,0,1653660600000,vm,9
2189,297,16,available,sql,x86_64,65,61,0,6,5,0,0,1653660900000,vm,9
2189,297,16,available,sql,x86_64,48,59,0,4,6,0,3,1653661200000,vm,9
2189,297,16,available,sql,x86_64,43,54,0,8,1,0,0,1653661500000,vm,9
2190,297,16,available,sql,x86_64,6,49,0,3,3,0,0,1620906780000,vm,9
2190,297,16,available,sql,x86_64,2,45,0,6,0,0,0,1620907080000,vm,9
2190,297,16,available,sql,x86_64,49,59,0,3,3,0,0,1620907380000,vm,9
2190,297,16,available,sql,x86_64,84,73,0,7,1,0,0,1620907680000,vm,9
2190,297,16,available,sql,x86_64,79,73,0,1,8,0,0,1620907980000,vm,9
2191,85153,64,available,general,x86_64,70,90,0,1,1,0,2,1615104900000,vm,20
2191,85153,64,available,general,x86_64,31,38,0,0,0,0,0,1615105200000,vm,20
2191,85153,64,available,general,x86_64,68,58,0,0,0,0,0,1615105500000,vm,20
2191,85153,64,available,general,x86_64,78,73,0,0,0,0,0,1615105800000,vm,20
2191,85153,64,available,general,x86_64,90,84,0,0,0,0,0,1615106100000,vm,20
2192,36,16,available,general,x86_64,3,92,0,0,10,0,0,1592632740000,vm,20
2192,36,16,available,general,x86_64,10,92,0,0,10,0,0,1592633040000,vm,20
2192,36,16,available,general,x86_64,4,92,0,0,10,0,0,1592633340000,vm,20
2192,36,16,available,general,x86_64,3,92,0,0,10,0,0,1592633640000,vm,20
2192,36,16,available,general,x86_64,7,92,0,0,10,0,0,1592633940000,vm,20
2193,297,16,available,sql,x86_64,22,76,0,4,6,0,0,1607303940000,vm,8
2193,297,16,available,sql,x86_64,7,76,0,4,4,0,0,1607304240000,vm,8
2193,297,16,available,sql,x86_64,8,65,0,3,3,0,0,1607304540000,vm,8
2193,297,16,available,sql,x86_64,2,55,0,4,5,0,0,1607304840000,vm,8
2193,297,16,available,sql,x86_64,2,55,0,3,4,0,0,1607305140000,vm,8
2194,85693,16,available,general,x86_64,1,47,1,5,1,0,0,1599294240000,vm,29
2194,85693,16,available,general,x86_64,5,47,0,1,1,0,2,1599294540000,vm,29
2194,85693,16,available,general,x86_64,3,47,0,0,0,0,0,1599294840000,vm,29
2194,85693,16,available,general,x86_64,3,47,0,10,1,2,1,1599295140000,vm,29
2194,85693,16,available,general,x86_64,3,47,0,0,0,0,0,1599295440000,vm,29
2195,297,16,available,sql,x86_64,60,56,0,7,3,0,0,1646011620000,vm,9
2195,297,16,available,sql,x86_64,1,56,0,5,4,0,0,1646011920000,vm,9
2195,297,16,available,sql,x86_64,2,54,0,3,6,0,0,1646012220000,vm,9
2195,297,16,available,sql,x86_64,2,50,0,8,1,0,0,1646012520000,vm,9
2195,297,16,available,sql,x86_64,2,50,0,6,3,0,0,1646012820000,vm,9
2196,21487,64,available,sql,x86_64,23,49,0,14,57,0,0,1635203460000,vm,29
2196,21487,64,available,sql,x86_64,6,49,0,12,61,0,2,1635203760000,vm,29
2196,21487,64,available,sql,x86_64,15,48,0,9,48,0,1,1635204060000,vm,29
2196,21487,64,available,sql,x86_64,42,50,0,6,36,0,1,1635204360000,vm,29
2196,21487,64,available,sql,x86_64,1,46,0,2,7,0,0,1635204660000,vm,29
2197,21487,64,available,sql,x86_64,13,73,0,2,5,0,0,1599878040000,vm,20
2197,21487,64,available,sql,x86_64,6,65,0,3,4,0,0,1599878340000,vm,20
2197,21487,64,available,sql,x86_64,6,61,0,1,5,0,0,1599878640000,vm,20
2197,21487,64,available,sql,x86_64,4,61,0,18,38,0,0,1599878940000,vm,20
2197,21487,64,available,sql,x86_64,64,75,0,5,120,0,0,1599879240000,vm,20
2198,297,16,available,sql,x86_64,45,62,0,7,4,0,2,1672369560000,vm,9
2198,297,16,available,sql,x86_64,74,78,0,7,2,0,2,1672369860000,vm,9
2198,297,16,available,sql,x86_64,30,69,0,5,2,0,2,1672370160000,vm,9
2198,297,16,available,sql,x86_64,70,67,0,6,2,0,2,1672370460000,vm,9
2198,297,16,available,sql,x86_64,2,66,0,6,5,0,3,1672370760000,vm,9
2199,36,16,available,general,x86_64,25,92,0,1,10,0,0,1592311860000,vm,20
2199,36,16,available,general,x86_64,13,93,0,1,10,0,0,1592312160000,vm,20
2199,36,16,available,general,x86_64,41,93,0,1,10,0,0,1592312460000,vm,20
2199,36,16,available,general,x86_64,51,93,0,1,10,0,0,1592312760000,vm,20
2199,36,16,available,general,x86_64,38,93,0,0,10,0,0,1592313060000,vm,20
2200,297,16,available,sql,x86_64,10,54,0,4,6,0,0,1622717580000,vm,9
2200,297,16,available,sql,x86_64,1,58,0,4,5,0,0,1622717880000,vm,9
2200,297,16,available,sql,x86_64,46,63,0,10,1,0,4,1622718180000,vm,9
2200,297,16,available,sql,x86_64,84,74,0,3,7,0,0,1622718480000,vm,9
2200,297,16,available,sql,x86_64,66,70,0,8,4,0,0,1622718780000,vm,9
2201,297,16,available,sql,x86_64,2,64,0,7,0,0,0,1600057920000,vm,9
2201,297,16,available,sql,x86_64,2,61,0,0,9,0,0,1600058220000,vm,9
2201,297,16,available,sql,x86_64,2,47,0,7,1,0,0,1600058520000,vm,9
2201,297,16,available,sql,x86_64,2,47,0,0,10,0,0,1600058820000,vm,9
2201,297,16,available,sql,x86_64,23,47,0,4,3,0,0,1600059120000,vm,9
2202,4,16,available,general,x86_64,4,74,0,0,0,0,0,1597674420000,vm,20
2202,4,16,available,general,x86_64,2,74,0,0,0,0,0,1597674720000,vm,20
2202,4,16,available,general,x86_64,3,74,0,0,0,0,0,1597675020000,vm,20
2202,4,16,available,general,x86_64,3,74,0,0,0,0,0,1597675320000,vm,20
2202,4,16,available,general,x86_64,3,74,0,0,0,0,0,1597675620000,vm,20
2203,21487,64,available,sql,x86_64,5,54,0,5,105,0,0,1606257960000,vm,29
2203,21487,64,available,sql,x86_64,30,53,0,1,80,0,0,1606258260000,vm,29
2203,21487,64,available,sql,x86_64,45,57,0,1,30,0,0,1606258560000,vm,29
2203,21487,64,available,sql,x86_64,18,60,0,1,6,0,0,1606258860000,vm,29
2203,21487,64,available,sql,x86_64,0,55,0,3,3,0,0,1606259160000,vm,29
2204,297,16,available,sql,x86_64,18,77,0,8,2,0,0,1611296400000,vm,9
2204,297,16,available,sql,x86_64,12,77,0,6,1,0,1,1611296700000,vm,9
2204,297,16,available,sql,x86_64,11,64,0,3,2,0,0,1611297000000,vm,9
2204,297,16,available,sql,x86_64,5,60,0,6,2,0,1,1611297300000,vm,9
2204,297,16,available,sql,x86_64,11,56,0,3,5,0,0,1611297600000,vm,9
2205,297,16,available,sql,x86_64,53,61,0,4,4,0,0,1646101440000,vm,9
2205,297,16,available,sql,x86_64,7,61,0,8,2,0,0,1646101740000,vm,9
2205,297,16,available,sql,x86_64,19,61,0,7,4,0,0,1646102040000,vm,9
2205,297,16,available,sql,x86_64,2,50,0,3,5,0,0,1646102340000,vm,9
2205,297,16,available,sql,x86_64,8,46,0,6,1,0,0,1646102640000,vm,9
2206,297,16,available,sql,x86_64,2,63,0,3,6,0,0,1620185760000,vm,8
2206,297,16,available,sql,x86_64,2,53,0,5,2,0,0,1620186060000,vm,8
2206,297,16,available,sql,x86_64,2,49,0,3,5,0,0,1620186360000,vm,8
2206,297,16,available,sql,x86_64,6,49,0,3,4,0,0,1620186660000,vm,8
2206,297,16,available,sql,x86_64,11,49,0,3,3,0,0,1620186960000,vm,8
2207,21487,64,available,sql,x86_64,46,91,0,11,115,1,0,1625983440000,vm,29
2207,21487,64,available,sql,x86_64,25,90,0,36,107,0,0,1625983740000,vm,29
2207,21487,64,available,sql,x86_64,23,89,0,16,81,1,0,1625984040000,vm,29
2207,21487,64,available,sql,x86_64,61,89,0,37,42,0,0,1625984340000,vm,29
2207,21487,64,available,sql,x86_64,76,90,0,25,67,0,0,1625984640000,vm,29
2208,297,16,available,sql,x86_64,31,67,0,4,1,0,1,1643753700000,vm,9
2208,297,16,available,sql,x86_64,17,63,0,4,4,0,0,1643754000000,vm,9
2208,297,16,available,sql,x86_64,39,64,0,5,3,0,0,1643754300000,vm,9
2208,297,16,available,sql,x86_64,8,64,0,6,2,0,0,1643754600000,vm,9
2208,297,16,available,sql,x86_64,2,49,0,5,3,0,0,1643754900000,vm,9
2209,85153,64,available,general,x86_64,17,27,0,1,1,0,0,1608087480000,vm,20
2209,85153,64,available,general,x86_64,33,35,0,0,0,0,0,1608087780000,vm,20
2209,85153,64,available,general,x86_64,11,29,0,1,1,1,0,1608088080000,vm,20
2209,85153,64,available,general,x86_64,32,38,0,0,0,0,0,1608088380000,vm,20
2209,85153,64,available,general,x86_64,21,26,0,1,1,1,1,1608088680000,vm,20
