time,CPU_AVG_USAGE,MEM_AVG_USAGE,CPU_TOTAL_USAGE,MEM_TOTAL_USAGE,POD_COUNT,expected_CPU_AVG_USAGE,expected_MEM_AVG_USAGE
2024-02-25 22:19:24,31.32,54.5,93.96,163.5,3.0,60.0,70.0
2024-02-25 22:20:24,28.85,54.85,86.56,164.55,3.0,60.0,70.0
2024-02-25 22:21:24,26.62,54.87,79.86,164.6,3.0,60.0,70.0
2024-02-25 22:22:24,25.17,55.0,75.5,165.0,3.0,60.0,70.0
2024-02-25 22:23:24,22.32,55.0,66.95,165.01,3.0,60.0,70.0
2024-02-25 22:24:24,20.42,53.36,61.25,160.08,3.0,60.0,70.0
2024-02-25 22:25:24,17.64,53.37,52.93,160.1,3.0,60.0,70.0
2024-02-25 22:26:24,15.51,48.41,46.52,145.22,3.0,60.0,70.0
2024-02-25 22:27:24,12.3,48.41,36.9,145.22,3.0,60.0,70.0
2024-02-25 22:28:24,12.31,44.73,24.62,89.46,2.0,60.0,70.0
2024-02-25 22:29:24,9.96,44.73,19.93,89.46,2.0,60.0,70.0
2024-02-25 22:30:24,6.02,41.48,12.05,82.96,2.0,60.0,70.0
2024-02-25 22:31:24,0.5,41.48,1.0,82.96,2.0,60.0,70.0
2024-02-25 22:32:24,1.99,31.98,3.97,63.96,2.0,60.0,70.0
2024-02-25 22:33:24,11.8,40.95,11.8,40.95,1.0,60.0,70.0
2024-02-25 22:34:24,20.53,50.4,20.53,50.4,1.0,60.0,70.0
2024-02-25 22:35:24,29.08,59.7,29.08,59.7,1.0,60.0,70.0
2024-02-25 22:36:24,29.5,60.31,29.5,60.31,1.0,60.0,70.0
2024-02-25 22:37:24,38.37,60.85,38.37,60.85,1.0,60.0,70.0
2024-02-25 22:38:24,39.73,60.85,39.73,60.85,1.0,60.0,70.0
2024-02-25 22:39:24,49.32,60.85,49.32,60.85,1.0,60.0,70.0
2024-02-25 22:40:24,50.58,60.85,50.58,60.85,1.0,60.0,70.0
2024-02-25 22:41:24,53.89,60.85,53.89,60.85,1.0,60.0,70.0
2024-02-25 22:42:24,62.92,60.85,62.92,60.85,1.0,60.0,70.0
2024-02-25 22:43:24,66.36,60.85,66.36,60.85,1.0,60.0,70.0
2024-02-25 22:44:24,57.49,38.72,114.97,77.44,2.0,60.0,70.0
2024-02-25 22:45:24,46.4,41.08,92.8,82.16,2.0,60.0,70.0
2024-02-25 22:46:24,54.73,44.02,109.46,88.04,2.0,60.0,70.0
2024-02-25 22:47:24,54.17,44.12,108.33,88.24,2.0,60.0,70.0
2024-02-25 22:48:24,57.24,44.88,114.48,89.77,2.0,60.0,70.0
2024-02-25 22:49:24,60.37,44.88,120.74,89.77,2.0,60.0,70.0
2024-02-25 22:50:24,64.29,44.88,128.58,89.77,2.0,60.0,70.0
2024-02-25 22:51:24,66.08,45.33,132.15,90.66,2.0,60.0,70.0
2024-02-25 22:52:24,69.34,49.46,138.68,98.92,2.0,60.0,70.0
2024-02-25 22:53:24,51.61,38.23,154.83,114.7,3.0,60.0,70.0
2024-02-25 22:54:24,73.69,50.61,147.37,101.21,2.0,60.0,70.0
2024-02-25 22:55:24,54.91,43.63,164.72,130.89,3.0,60.0,70.0
2024-02-25 22:56:24,78.34,51.17,156.68,102.33,2.0,60.0,70.0
2024-02-25 22:57:24,58.18,43.13,174.55,129.39,3.0,60.0,70.0
2024-02-25 22:58:24,61.68,47.3,185.03,141.89,3.0,60.0,70.0
2024-02-25 22:59:24,62.92,49.51,188.75,148.54,3.0,60.0,70.0
2024-02-25 23:00:24,65.81,50.62,197.43,151.87,3.0,60.0,70.0
2024-02-25 23:01:24,66.55,51.02,199.65,153.07,3.0,60.0,70.0
2024-02-25 23:02:24,65.43,53.38,196.28,160.14,3.0,60.0,70.0
2024-02-25 23:03:24,64.06,53.45,192.19,160.36,3.0,60.0,70.0
2024-02-25 23:04:24,63.6,53.6,190.81,160.81,3.0,60.0,70.0
2024-02-25 23:05:24,62.13,53.6,186.39,160.81,3.0,60.0,70.0
2024-02-25 23:06:24,59.8,53.62,179.39,160.87,3.0,60.0,70.0
2024-02-25 23:07:24,55.61,53.63,166.82,160.88,3.0,60.0,70.0
2024-02-25 23:08:24,55.76,53.63,167.28,160.89,3.0,60.0,70.0
2024-02-25 23:09:24,51.62,53.63,154.87,160.89,3.0,60.0,70.0
2024-02-25 23:10:24,51.08,53.63,153.24,160.89,3.0,60.0,70.0
2024-02-25 23:11:24,49.51,53.63,148.53,160.89,3.0,60.0,70.0
2024-02-25 23:12:24,45.26,53.63,135.77,160.89,3.0,60.0,70.0
2024-02-25 23:13:24,45.57,53.63,136.72,160.9,3.0,60.0,70.0
2024-02-25 23:14:24,44.24,53.63,132.73,160.9,3.0,60.0,70.0
2024-02-25 23:15:24,41.56,53.63,124.69,160.9,3.0,60.0,70.0
2024-02-25 23:16:24,39.54,53.64,118.62,160.91,3.0,60.0,70.0
2024-02-25 23:17:24,37.22,53.64,111.65,160.91,3.0,60.0,70.0
2024-02-25 23:18:24,34.51,53.64,103.53,160.91,3.0,60.0,70.0
2024-02-25 23:19:24,32.08,53.64,96.23,160.92,3.0,60.0,70.0
2024-02-25 23:20:24,29.41,53.64,88.22,160.92,3.0,60.0,70.0
2024-02-25 23:21:24,27.38,53.64,82.14,160.93,3.0,60.0,70.0
2024-02-25 23:22:24,24.88,53.64,74.64,160.93,3.0,60.0,70.0
2024-02-25 23:23:24,22.29,53.64,66.88,160.93,3.0,60.0,70.0
2024-02-25 23:24:24,21.27,53.65,63.81,160.95,3.0,60.0,70.0
2024-02-25 23:25:24,18.82,53.65,56.45,160.96,3.0,60.0,70.0
2024-02-25 23:26:24,14.91,51.55,44.72,154.66,3.0,60.0,70.0
2024-02-25 23:27:24,13.23,51.55,39.7,154.66,3.0,60.0,70.0
2024-02-25 23:28:24,12.71,47.48,25.43,94.95,2.0,60.0,70.0
2024-02-25 23:29:24,12.02,45.88,24.04,91.77,2.0,60.0,70.0
2024-02-25 23:30:24,6.86,43.76,13.72,87.52,2.0,60.0,70.0
2024-02-25 23:31:24,4.11,39.7,8.21,79.39,2.0,60.0,70.0
2024-02-25 23:32:24,1.29,35.73,2.59,71.45,2.0,60.0,70.0
2024-02-25 23:33:24,5.82,33.57,11.65,67.14,2.0,60.0,70.0
2024-02-25 23:34:24,20.61,46.87,20.61,46.87,1.0,60.0,70.0
2024-02-25 23:35:24,21.29,54.29,21.29,54.29,1.0,60.0,70.0
2024-02-25 23:36:24,29.52,60.79,29.52,60.79,1.0,60.0,70.0
2024-02-25 23:37:24,32.0,60.83,32.0,60.83,1.0,60.0,70.0
2024-02-25 23:38:24,37.86,60.85,37.86,60.85,1.0,60.0,70.0
2024-02-25 23:39:24,44.19,60.85,44.19,60.85,1.0,60.0,70.0
2024-02-25 23:40:24,47.21,60.86,47.21,60.86,1.0,60.0,70.0
2024-02-25 23:41:24,54.01,60.86,54.01,60.86,1.0,60.0,70.0
2024-02-25 23:42:24,60.07,61.05,60.07,61.05,1.0,60.0,70.0
2024-02-25 23:43:24,64.61,61.05,64.61,61.05,1.0,60.0,70.0
2024-02-25 23:44:24,63.64,31.31,127.27,62.62,2.0,60.0,70.0
2024-02-25 23:45:24,45.49,37.82,90.98,75.64,2.0,60.0,70.0
2024-02-25 23:46:24,51.68,38.03,103.36,76.05,2.0,60.0,70.0
2024-02-25 23:47:24,53.63,47.59,107.25,95.18,2.0,60.0,70.0
2024-02-25 23:48:24,57.05,49.42,114.11,98.84,2.0,60.0,70.0
2024-02-25 23:49:24,61.62,49.54,123.24,99.09,2.0,60.0,70.0
2024-02-25 23:50:24,64.29,49.63,128.58,99.26,2.0,60.0,70.0
2024-02-25 23:51:24,65.64,49.63,131.28,99.26,2.0,60.0,70.0
2024-02-25 23:52:24,69.67,49.63,139.34,99.27,2.0,60.0,70.0
2024-02-25 23:53:24,53.69,38.51,161.06,115.54,3.0,60.0,70.0
2024-02-25 23:54:24,59.68,52.26,119.36,104.52,2.0,60.0,70.0
2024-02-25 23:55:24,69.99,43.07,209.96,129.22,3.0,60.0,70.0
2024-02-25 23:56:24,56.71,54.57,170.13,163.7,3.0,60.0,70.0
2024-02-25 23:57:24,58.59,59.56,175.78,178.68,3.0,60.0,70.0
2024-02-25 23:58:24,60.66,61.56,181.97,184.68,3.0,60.0,70.0
2024-02-25 23:59:24,66.38,64.75,199.15,194.24,3.0,60.0,70.0
2024-02-26 00:00:24,65.4,64.81,196.21,194.42,3.0,60.0,70.0
2024-02-26 00:01:24,65.25,64.82,195.76,194.45,3.0,60.0,70.0
2024-02-26 00:02:24,65.21,64.82,195.64,194.46,3.0,60.0,70.0
2024-02-26 00:03:24,64.94,64.83,194.83,194.48,3.0,60.0,70.0
2024-02-26 00:04:24,60.35,64.83,181.06,194.5,3.0,60.0,70.0
2024-02-26 00:05:24,58.24,64.84,174.71,194.53,3.0,60.0,70.0
2024-02-26 00:06:24,55.82,64.85,167.47,194.55,3.0,60.0,70.0
2024-02-26 00:07:24,55.09,64.89,165.26,194.68,3.0,60.0,70.0
2024-02-26 00:08:24,52.4,64.87,157.2,194.6,3.0,60.0,70.0
2024-02-26 00:09:24,51.08,64.87,153.25,194.61,3.0,60.0,70.0
2024-02-26 00:10:24,48.25,64.87,144.76,194.62,3.0,60.0,70.0
2024-02-26 00:11:24,44.87,63.71,134.61,191.12,3.0,60.0,70.0
2024-02-26 00:12:24,45.87,63.71,137.6,191.12,3.0,60.0,70.0
2024-02-26 00:13:24,43.58,63.71,130.75,191.12,3.0,60.0,70.0
2024-02-26 00:14:24,41.78,63.71,125.35,191.12,3.0,60.0,70.0
2024-02-26 00:15:24,39.85,63.19,119.55,189.56,3.0,60.0,70.0
2024-02-26 00:16:24,37.13,63.19,111.38,189.57,3.0,60.0,70.0
2024-02-26 00:17:24,34.88,57.91,104.64,173.73,3.0,60.0,70.0
2024-02-26 00:18:24,32.12,55.06,96.37,165.17,3.0,60.0,70.0
2024-02-26 00:19:24,30.52,54.51,91.56,163.54,3.0,60.0,70.0
2024-02-26 00:20:24,27.34,54.38,82.01,163.12,3.0,60.0,70.0
2024-02-26 00:21:24,25.18,54.11,75.54,162.34,3.0,60.0,70.0
2024-02-26 00:22:24,22.97,51.46,68.92,154.37,3.0,60.0,70.0
2024-02-26 00:23:24,20.72,50.02,62.16,150.06,3.0,60.0,70.0
2024-02-26 00:24:24,18.26,47.79,54.77,143.37,3.0,60.0,70.0
2024-02-26 00:25:24,15.88,45.35,47.65,136.06,3.0,60.0,70.0
2024-02-26 00:26:24,19.8,46.36,39.6,92.71,2.0,60.0,70.0
2024-02-26 00:27:24,16.01,45.64,32.03,91.28,2.0,60.0,70.0
2024-02-26 00:28:24,12.24,45.64,24.49,91.28,2.0,60.0,70.0
2024-02-26 00:29:24,8.41,42.62,16.81,85.24,2.0,60.0,70.0
2024-02-26 00:30:24,4.58,42.62,9.16,85.24,2.0,60.0,70.0
2024-02-26 00:31:24,0.56,37.83,0.56,37.83,1.0,60.0,70.0
2024-02-26 00:32:24,8.4,34.14,8.4,34.14,1.0,60.0,70.0
2024-02-26 00:33:24,15.4,34.62,15.4,34.62,1.0,60.0,70.0
2024-02-26 00:34:24,23.16,45.12,23.16,45.12,1.0,60.0,70.0
2024-02-26 00:35:24,30.12,45.18,30.12,45.18,1.0,60.0,70.0
2024-02-26 00:36:24,32.5,45.25,32.5,45.25,1.0,60.0,70.0
2024-02-26 00:37:24,40.37,45.26,40.37,45.26,1.0,60.0,70.0
2024-02-26 00:38:24,41.7,45.52,41.7,45.52,1.0,60.0,70.0
2024-02-26 00:39:24,48.96,45.52,48.96,45.52,1.0,60.0,70.0
2024-02-26 00:40:24,56.11,45.52,56.11,45.52,1.0,60.0,70.0
2024-02-26 00:41:24,58.67,45.52,58.67,45.52,1.0,60.0,70.0
2024-02-26 00:42:24,66.02,45.61,66.02,45.61,1.0,60.0,70.0
2024-02-26 00:43:24,64.47,23.59,128.94,47.18,2.0,60.0,70.0
2024-02-26 00:44:24,74.91,45.61,74.91,45.61,1.0,60.0,70.0
2024-02-26 00:45:24,61.38,29.26,122.76,58.52,2.0,60.0,70.0
2024-02-26 00:46:24,55.42,45.61,55.42,45.61,1.0,60.0,70.0
2024-02-26 00:47:24,62.43,54.77,124.86,109.54,2.0,60.0,70.0
2024-02-26 00:48:24,90.74,74.71,181.49,149.42,2.0,60.0,70.0
2024-02-26 00:49:24,69.45,57.96,208.35,173.88,3.0,60.0,70.0
2024-02-26 00:50:24,45.47,60.57,136.4,181.7,3.0,60.0,70.0
2024-02-26 00:51:24,46.86,61.35,140.57,184.04,3.0,60.0,70.0
2024-02-26 00:52:24,48.84,40.22,146.53,120.65,3.0,60.0,70.0
2024-02-26 00:53:24,52.65,42.96,157.96,128.89,3.0,60.0,70.0
2024-02-26 00:54:24,52.47,44.06,157.41,132.19,3.0,60.0,70.0
2024-02-26 00:55:24,56.28,44.16,168.83,132.48,3.0,60.0,70.0
2024-02-26 00:56:24,55.89,44.41,167.66,133.23,3.0,60.0,70.0
2024-02-26 00:57:24,60.21,44.45,180.63,133.34,3.0,60.0,70.0
2024-02-26 00:58:24,59.37,44.48,178.1,133.43,3.0,60.0,70.0
2024-02-26 00:59:24,64.24,44.48,192.73,133.43,3.0,60.0,70.0
2024-02-26 01:00:24,64.27,44.48,192.8,133.43,3.0,60.0,70.0
2024-02-26 01:01:24,65.44,44.48,196.33,133.43,3.0,60.0,70.0
2024-02-26 01:02:24,65.84,44.49,197.53,133.46,3.0,60.0,70.0
2024-02-26 01:03:24,52.89,40.4,211.56,161.58,4.0,60.0,70.0
2024-02-26 01:04:24,56.06,47.01,168.17,141.02,3.0,60.0,70.0
2024-02-26 01:05:24,59.37,47.01,178.11,141.04,3.0,60.0,70.0
2024-02-26 01:06:24,55.67,47.02,167.01,141.05,3.0,60.0,70.0
2024-02-26 01:07:24,54.98,47.12,164.94,141.36,3.0,60.0,70.0
2024-02-26 01:08:24,51.97,47.12,155.91,141.37,3.0,60.0,70.0
2024-02-26 01:09:24,51.3,47.12,153.89,141.37,3.0,60.0,70.0
2024-02-26 01:10:24,49.52,47.12,148.57,141.38,3.0,60.0,70.0
2024-02-26 01:11:24,46.14,47.13,138.43,141.38,3.0,60.0,70.0
2024-02-26 01:12:24,46.23,47.13,138.7,141.39,3.0,60.0,70.0
2024-02-26 01:13:24,44.81,47.13,134.42,141.39,3.0,60.0,70.0
2024-02-26 01:14:24,42.54,47.13,127.62,141.4,3.0,60.0,70.0
2024-02-26 01:15:24,39.93,47.14,119.8,141.41,3.0,60.0,70.0
2024-02-26 01:16:24,37.57,47.14,112.71,141.41,3.0,60.0,70.0
2024-02-26 01:17:24,34.74,47.14,104.21,141.42,3.0,60.0,70.0
2024-02-26 01:18:24,32.02,47.14,96.05,141.42,3.0,60.0,70.0
2024-02-26 01:19:24,30.59,47.14,91.76,141.42,3.0,60.0,70.0
2024-02-26 01:20:24,28.09,47.14,84.26,141.42,3.0,60.0,70.0
2024-02-26 01:21:24,25.98,47.14,77.95,141.43,3.0,60.0,70.0
2024-02-26 01:22:24,22.56,47.15,67.68,141.44,3.0,60.0,70.0
2024-02-26 01:23:24,22.94,44.82,45.87,89.64,2.0,60.0,70.0
2024-02-26 01:24:24,25.18,44.82,50.35,89.64,2.0,60.0,70.0
2024-02-26 01:25:24,22.62,44.82,45.24,89.64,2.0,60.0,70.0
2024-02-26 01:26:24,19.45,44.82,38.91,89.64,2.0,60.0,70.0
2024-02-26 01:27:24,16.03,42.85,32.05,85.7,2.0,60.0,70.0
2024-02-26 01:28:24,12.93,42.85,25.86,85.7,2.0,60.0,70.0
2024-02-26 01:29:24,9.11,34.55,18.23,69.1,2.0,60.0,70.0
2024-02-26 01:30:24,8.77,34.62,8.77,34.62,1.0,60.0,70.0
2024-02-26 01:31:24,0.67,29.38,0.67,29.38,1.0,60.0,70.0
2024-02-26 01:32:24,8.49,29.38,8.49,29.38,1.0,60.0,70.0
2024-02-26 01:33:24,16.91,21.88,16.91,21.88,1.0,60.0,70.0
2024-02-26 01:34:24,25.42,29.32,25.42,29.32,1.0,60.0,70.0
2024-02-26 01:35:24,32.41,35.55,32.41,35.55,1.0,60.0,70.0
2024-02-26 01:36:24,40.48,46.16,40.48,46.16,1.0,60.0,70.0
2024-02-26 01:37:24,46.41,52.54,46.41,52.54,1.0,60.0,70.0
2024-02-26 01:38:24,52.13,53.1,52.13,53.1,1.0,60.0,70.0
2024-02-26 01:39:24,57.6,53.1,57.6,53.1,1.0,60.0,70.0
2024-02-26 01:40:24,63.42,53.11,63.42,53.11,1.0,60.0,70.0
2024-02-26 01:41:24,71.04,53.11,71.04,53.11,1.0,60.0,70.0
2024-02-26 01:42:24,42.29,32.94,84.57,65.88,2.0,60.0,70.0
2024-02-26 01:43:24,82.41,53.11,82.41,53.11,1.0,60.0,70.0
2024-02-26 01:44:24,49.45,32.55,98.89,65.1,2.0,60.0,70.0
2024-02-26 01:45:24,68.89,32.29,137.78,64.57,2.0,60.0,70.0
2024-02-26 01:46:24,98.0,53.11,98.0,53.11,1.0,60.0,70.0
2024-02-26 01:47:24,62.11,33.42,124.21,66.83,2.0,60.0,70.0
2024-02-26 01:48:24,63.47,48.52,126.94,97.04,2.0,60.0,70.0
2024-02-26 01:49:24,66.2,53.2,132.41,106.39,2.0,60.0,70.0
2024-02-26 01:50:24,55.75,39.42,167.25,118.25,3.0,60.0,70.0
2024-02-26 01:51:24,63.24,53.45,126.49,106.91,2.0,60.0,70.0
2024-02-26 01:52:24,59.77,39.94,179.31,119.81,3.0,60.0,70.0
2024-02-26 01:53:24,51.42,41.27,154.25,123.8,3.0,60.0,70.0
2024-02-26 01:54:24,71.48,36.22,214.43,108.67,3.0,60.0,70.0
2024-02-26 01:55:24,59.57,43.95,178.72,131.84,3.0,60.0,70.0
2024-02-26 01:56:24,77.76,36.36,233.29,109.08,3.0,60.0,70.0
2024-02-26 01:57:24,59.06,47.94,177.17,143.81,3.0,60.0,70.0
2024-02-26 01:58:24,59.25,48.82,177.75,146.47,3.0,60.0,70.0
2024-02-26 01:59:24,62.75,48.89,188.24,146.67,3.0,60.0,70.0
2024-02-26 02:00:24,62.14,48.96,186.41,146.87,3.0,60.0,70.0
2024-02-26 02:01:24,65.5,48.96,196.5,146.87,3.0,60.0,70.0
2024-02-26 02:02:24,64.58,48.97,193.73,146.91,3.0,60.0,70.0
2024-02-26 02:03:24,65.4,48.97,196.19,146.91,3.0,60.0,70.0
2024-02-26 02:04:24,60.33,48.97,180.99,146.92,3.0,60.0,70.0
2024-02-26 02:05:24,59.28,48.97,177.83,146.92,3.0,60.0,70.0
2024-02-26 02:06:24,56.33,48.97,168.98,146.92,3.0,60.0,70.0
2024-02-26 02:07:24,55.24,48.97,165.72,146.92,3.0,60.0,70.0
2024-02-26 02:08:24,53.94,49.03,161.83,147.09,3.0,60.0,70.0
2024-02-26 02:09:24,52.48,49.03,157.43,147.1,3.0,60.0,70.0
2024-02-26 02:10:24,48.59,49.03,145.76,147.1,3.0,60.0,70.0
2024-02-26 02:11:24,47.03,49.03,141.09,147.1,3.0,60.0,70.0
2024-02-26 02:12:24,45.81,49.03,137.42,147.1,3.0,60.0,70.0
2024-02-26 02:13:24,44.87,49.03,134.62,147.1,3.0,60.0,70.0
2024-02-26 02:14:24,43.17,49.04,129.51,147.11,3.0,60.0,70.0
2024-02-26 02:15:24,40.94,49.04,122.83,147.11,3.0,60.0,70.0
2024-02-26 02:16:24,37.43,49.04,112.28,147.11,3.0,60.0,70.0
2024-02-26 02:17:24,35.73,49.04,107.19,147.12,3.0,60.0,70.0
2024-02-26 02:18:24,32.12,49.04,96.35,147.12,3.0,60.0,70.0
2024-02-26 02:19:24,31.17,49.04,93.5,147.12,3.0,60.0,70.0
2024-02-26 02:20:24,28.9,49.04,86.7,147.12,3.0,60.0,70.0
2024-02-26 02:21:24,26.95,49.05,80.84,147.14,3.0,60.0,70.0
2024-02-26 02:22:24,24.28,49.05,72.84,147.14,3.0,60.0,70.0
2024-02-26 02:23:24,21.94,48.09,65.81,144.27,3.0,60.0,70.0
2024-02-26 02:24:24,21.99,48.4,43.97,96.8,2.0,60.0,70.0
2024-02-26 02:25:24,25.17,47.47,50.35,94.93,2.0,60.0,70.0
2024-02-26 02:26:24,23.89,47.47,47.78,94.93,2.0,60.0,70.0
2024-02-26 02:27:24,19.42,46.0,38.83,92.0,2.0,60.0,70.0
2024-02-26 02:28:24,14.95,44.16,29.9,88.31,2.0,60.0,70.0
2024-02-26 02:29:24,11.26,44.16,22.52,88.31,2.0,60.0,70.0
2024-02-26 02:30:24,8.09,31.48,8.09,31.48,1.0,60.0,70.0
2024-02-26 02:31:24,5.4,31.48,5.4,31.48,1.0,60.0,70.0
2024-02-26 02:32:24,5.25,23.44,5.25,23.44,1.0,60.0,70.0
2024-02-26 02:33:24,11.47,23.44,11.47,23.44,1.0,60.0,70.0
2024-02-26 02:34:24,21.0,23.48,21.0,23.48,1.0,60.0,70.0
2024-02-26 02:35:24,28.37,33.09,28.37,33.09,1.0,60.0,70.0
2024-02-26 02:36:24,36.05,42.28,36.05,42.28,1.0,60.0,70.0
2024-02-26 02:37:24,43.87,47.27,43.87,47.27,1.0,60.0,70.0
2024-02-26 02:38:24,49.3,53.0,49.3,53.0,1.0,60.0,70.0
2024-02-26 02:39:24,56.16,53.07,56.16,53.07,1.0,60.0,70.0
2024-02-26 02:40:24,61.91,53.13,61.91,53.13,1.0,60.0,70.0
2024-02-26 02:41:24,67.96,53.14,67.96,53.14,1.0,60.0,70.0
2024-02-26 02:42:24,41.27,31.5,82.54,63.0,2.0,60.0,70.0
2024-02-26 02:43:24,77.7,53.14,77.7,53.14,1.0,60.0,70.0
2024-02-26 02:44:24,48.45,32.67,96.9,65.34,2.0,60.0,70.0
2024-02-26 02:45:24,86.03,53.14,86.03,53.14,1.0,60.0,70.0
2024-02-26 02:46:24,55.09,35.05,110.19,70.11,2.0,60.0,70.0
2024-02-26 02:47:24,86.34,27.51,172.69,55.02,2.0,60.0,70.0
2024-02-26 02:48:24,61.94,47.66,123.87,95.32,2.0,60.0,70.0
2024-02-26 02:49:24,65.86,55.34,131.71,110.69,2.0,60.0,70.0
2024-02-26 02:50:24,68.95,54.44,137.9,108.88,2.0,60.0,70.0
2024-02-26 02:51:24,46.18,42.07,138.53,126.21,3.0,60.0,70.0
2024-02-26 02:52:24,72.67,77.95,145.34,155.9,2.0,60.0,70.0
2024-02-26 02:53:24,51.34,54.13,154.02,162.4,3.0,60.0,70.0
2024-02-26 02:54:24,52.25,54.58,156.75,163.73,3.0,60.0,70.0
2024-02-26 02:55:24,53.78,57.84,161.35,173.53,3.0,60.0,70.0
2024-02-26 02:56:24,55.09,58.91,165.28,176.74,3.0,60.0,70.0
2024-02-26 02:57:24,56.61,58.96,169.84,176.89,3.0,60.0,70.0
2024-02-26 02:58:24,59.13,59.11,177.39,177.33,3.0,60.0,70.0
2024-02-26 02:59:24,60.91,59.14,182.73,177.41,3.0,60.0,70.0
2024-02-26 03:00:24,64.83,59.14,194.48,177.42,3.0,60.0,70.0
2024-02-26 03:01:24,64.06,59.14,192.19,177.42,3.0,60.0,70.0
2024-02-26 03:02:24,64.55,59.14,193.66,177.42,3.0,60.0,70.0
2024-02-26 03:03:24,64.62,58.58,193.85,175.74,3.0,60.0,70.0
2024-02-26 03:04:24,63.16,58.62,189.49,175.85,3.0,60.0,70.0
2024-02-26 03:05:24,59.42,58.62,178.25,175.86,3.0,60.0,70.0
2024-02-26 03:06:24,55.73,58.83,167.19,176.5,3.0,60.0,70.0
2024-02-26 03:07:24,55.26,58.83,165.78,176.5,3.0,60.0,70.0
2024-02-26 03:08:24,53.0,58.83,158.99,176.5,3.0,60.0,70.0
2024-02-26 03:09:24,51.09,58.83,153.27,176.5,3.0,60.0,70.0
2024-02-26 03:10:24,49.36,58.83,148.07,176.5,3.0,60.0,70.0
2024-02-26 03:11:24,46.5,58.83,139.5,176.5,3.0,60.0,70.0
2024-02-26 03:12:24,45.9,58.84,137.71,176.51,3.0,60.0,70.0
2024-02-26 03:13:24,43.84,58.84,131.53,176.51,3.0,60.0,70.0
2024-02-26 03:14:24,42.07,58.86,126.2,176.57,3.0,60.0,70.0
2024-02-26 03:15:24,40.29,58.86,120.86,176.57,3.0,60.0,70.0
2024-02-26 03:16:24,37.83,58.86,113.49,176.57,3.0,60.0,70.0
2024-02-26 03:17:24,34.38,58.86,103.13,176.57,3.0,60.0,70.0
2024-02-26 03:18:24,32.09,58.86,96.28,176.57,3.0,60.0,70.0
2024-02-26 03:19:24,31.46,58.86,94.38,176.59,3.0,60.0,70.0
2024-02-26 03:20:24,27.75,58.86,83.25,176.59,3.0,60.0,70.0
2024-02-26 03:21:24,25.93,56.14,77.79,168.43,3.0,60.0,70.0
2024-02-26 03:22:24,23.52,56.14,70.56,168.43,3.0,60.0,70.0
2024-02-26 03:23:24,21.25,50.72,63.76,152.16,3.0,60.0,70.0
2024-02-26 03:24:24,18.59,50.72,55.77,152.17,3.0,60.0,70.0
2024-02-26 03:25:24,16.6,45.98,49.81,137.94,3.0,60.0,70.0
2024-02-26 03:26:24,20.97,52.29,41.95,104.58,2.0,60.0,70.0
2024-02-26 03:27:24,17.53,51.76,35.05,103.52,2.0,60.0,70.0
2024-02-26 03:28:24,13.2,51.76,26.4,103.52,2.0,60.0,70.0
2024-02-26 03:29:24,7.55,43.6,15.1,87.19,2.0,60.0,70.0
2024-02-26 03:30:24,4.35,43.6,8.71,87.19,2.0,60.0,70.0
2024-02-26 03:31:24,0.85,33.37,1.7,66.74,2.0,60.0,70.0
2024-02-26 03:32:24,10.26,45.54,10.26,45.54,1.0,60.0,70.0
2024-02-26 03:33:24,17.88,49.22,17.88,49.22,1.0,60.0,70.0
2024-02-26 03:34:24,26.62,54.11,26.62,54.11,1.0,60.0,70.0
2024-02-26 03:35:24,33.98,69.02,33.98,69.02,1.0,60.0,70.0
2024-02-26 03:36:24,40.66,69.04,40.66,69.04,1.0,60.0,70.0
2024-02-26 03:37:24,33.79,44.49,67.58,88.98,2.0,60.0,70.0
2024-02-26 03:38:24,29.2,45.69,58.39,91.39,2.0,60.0,70.0
2024-02-26 03:39:24,31.77,46.84,63.55,93.68,2.0,60.0,70.0
2024-02-26 03:40:24,35.49,51.29,70.98,102.59,2.0,60.0,70.0
2024-02-26 03:41:24,40.52,52.48,81.05,104.97,2.0,60.0,70.0
2024-02-26 03:42:24,43.48,52.54,86.97,105.09,2.0,60.0,70.0
2024-02-26 03:43:24,48.36,52.63,96.71,105.26,2.0,60.0,70.0
2024-02-26 03:44:24,49.91,52.63,99.82,105.26,2.0,60.0,70.0
2024-02-26 03:45:24,56.16,52.63,112.32,105.26,2.0,60.0,70.0
2024-02-26 03:46:24,58.44,52.66,116.89,105.32,2.0,60.0,70.0
2024-02-26 03:47:24,60.55,52.66,121.11,105.32,2.0,60.0,70.0
2024-02-26 03:48:24,63.98,52.66,127.97,105.32,2.0,60.0,70.0
2024-02-26 03:49:24,71.51,52.88,143.01,105.77,2.0,60.0,70.0
2024-02-26 03:50:24,54.07,38.8,162.22,116.39,3.0,60.0,70.0
2024-02-26 03:51:24,62.12,52.99,124.24,105.98,2.0,60.0,70.0
2024-02-26 03:52:24,58.89,42.95,176.67,128.86,3.0,60.0,70.0
2024-02-26 03:53:24,70.72,57.91,141.44,115.82,2.0,60.0,70.0
2024-02-26 03:54:24,56.68,44.12,170.03,132.36,3.0,60.0,70.0
2024-02-26 03:55:24,61.17,47.82,183.52,143.46,3.0,60.0,70.0
2024-02-26 03:56:24,62.35,49.29,187.04,147.87,3.0,60.0,70.0
2024-02-26 03:57:24,66.5,52.83,199.5,158.5,3.0,60.0,70.0
